"Date","Price","Open","High","Low","Vol.","Change %"
"07/21/2008","2,087.56","2,087.56","2,087.56","2,087.56","","-1.80%"
"07/20/2008","2,125.81","2,125.81","2,125.81","2,125.81","","1.84%"
"07/17/2008","2,087.44","2,087.44","2,087.44","2,087.44","","-2.44%"
"07/16/2008","2,139.74","2,139.74","2,139.74","2,139.74","","-6.01%"
"07/15/2008","2,276.60","2,276.60","2,276.60","2,276.60","","1.14%"
"07/14/2008","2,250.96","2,250.96","2,250.96","2,250.96","","1.33%"
"07/13/2008","2,221.41","2,221.41","2,221.41","2,221.41","","-0.99%"
"07/10/2008","2,243.61","2,243.61","2,243.61","2,243.61","","-1.98%"
"07/09/2008","2,288.92","2,288.92","2,288.92","2,288.92","","0.29%"
"07/08/2008","2,282.36","2,282.36","2,282.36","2,282.36","","0.02%"
"07/07/2008","2,281.83","2,281.83","2,281.83","2,281.83","","-3.20%"
"07/06/2008","2,357.31","2,357.31","2,357.31","2,357.31","","-3.85%"
"07/03/2008","2,451.59","2,451.59","2,451.59","2,451.59","","-2.84%"
"07/02/2008","2,523.22","2,523.22","2,523.22","2,523.22","","3.70%"
"06/30/2008","2,433.10","2,433.10","2,433.10","2,433.10","","-4.02%"
"06/29/2008","2,535.12","2,535.12","2,535.12","2,535.12","","-0.78%"
"06/26/2008","2,555.05","2,555.05","2,555.05","2,555.05","","-3.01%"
"06/25/2008","2,634.38","2,634.38","2,634.38","2,634.38","","-3.55%"
"06/24/2008","2,731.37","2,731.37","2,731.37","2,731.37","","0.49%"
"06/23/2008","2,718.17","2,718.17","2,718.17","2,718.17","","0.11%"
"06/22/2008","2,715.17","2,715.17","2,715.17","2,715.17","","1.54%"
"06/19/2008","2,674.01","2,674.01","2,674.01","2,674.01","","-0.91%"
"06/18/2008","2,698.64","2,698.64","2,698.64","2,698.64","","-0.65%"
"06/17/2008","2,716.17","2,716.17","2,716.17","2,716.17","","-1.79%"
"06/16/2008","2,765.73","2,765.73","2,765.73","2,765.73","","-0.65%"
"06/15/2008","2,783.89","2,783.89","2,783.89","2,783.89","","1.51%"
"06/12/2008","2,742.48","2,742.48","2,742.48","2,742.48","","-0.33%"
"06/11/2008","2,751.60","2,751.60","2,751.60","2,751.60","","0.27%"
"06/10/2008","2,744.18","2,744.18","2,744.18","2,744.18","","1.30%"
"06/09/2008","2,709.01","2,709.01","2,709.01","2,709.01","","-0.49%"
"06/08/2008","2,722.32","2,722.32","2,722.32","2,722.32","","1.32%"
"06/05/2008","2,686.89","2,686.89","2,686.89","2,686.89","","0.06%"
"06/04/2008","2,685.39","2,685.39","2,685.39","2,685.39","","2.79%"
"06/03/2008","2,612.55","2,612.55","2,612.55","2,612.55","","-0.99%"
"06/02/2008","2,638.58","2,638.58","2,638.58","2,638.58","","-1.84%"
"06/01/2008","2,688.01","2,688.01","2,688.01","2,688.01","","1.57%"
"05/29/2008","2,646.48","2,646.48","2,646.48","2,646.48","","0.82%"
"05/28/2008","2,625.03","2,625.03","2,625.03","2,625.03","","-0.74%"
"05/27/2008","2,644.70","2,644.70","2,644.70","2,644.70","","2.31%"
"05/26/2008","2,585.02","2,585.02","2,585.02","2,585.02","","0.09%"
"05/25/2008","2,582.61","2,582.61","2,582.61","2,582.61","","3.73%"
"05/22/2008","2,489.79","2,489.79","2,489.79","2,489.79","","1.51%"
"05/21/2008","2,452.84","2,452.84","2,452.84","2,452.84","","0.28%"
"05/20/2008","2,445.92","2,445.92","2,445.92","2,445.92","","3.57%"
"05/19/2008","2,361.62","2,361.62","2,361.62","2,361.62","","0.15%"
"05/18/2008","2,358.08","2,358.08","2,358.08","2,358.08","","4.65%"
"05/15/2008","2,253.27","2,253.27","2,253.27","2,253.27","","-5.87%"
"05/14/2008","2,393.69","2,393.69","2,393.69","2,393.69","","-1.44%"
"05/13/2008","2,428.76","2,428.76","2,428.76","2,428.76","","-5.25%"
"05/12/2008","2,563.29","2,563.29","2,563.29","2,563.29","","-3.27%"
"05/11/2008","2,650.06","2,650.06","2,650.06","2,650.06","","-0.41%"
"05/08/2008","2,660.88","2,660.88","2,660.88","2,660.88","","0.02%"
"05/07/2008","2,660.32","2,660.32","2,660.32","2,660.32","","0.49%"
"05/06/2008","2,647.36","2,647.36","2,647.36","2,647.36","","0.21%"
"05/05/2008","2,641.90","2,641.90","2,641.90","2,641.90","","1.05%"
"05/04/2008","2,614.56","2,614.56","2,614.56","2,614.56","","2.36%"
"04/30/2008","2,554.30","2,554.30","2,554.30","2,554.30","","-0.36%"
"04/29/2008","2,563.48","2,563.48","2,563.48","2,563.48","","0.50%"
"04/24/2008","2,550.79","2,550.79","2,550.79","2,550.79","","0.02%"
"04/23/2008","2,550.36","2,550.36","2,550.36","2,550.36","","-0.02%"
"04/22/2008","2,550.84","2,550.84","2,550.84","2,550.84","","0.20%"
"04/21/2008","2,545.86","2,545.86","2,545.86","2,545.86","","1.43%"
"04/20/2008","2,510.00","2,510.00","2,510.00","2,510.00","","0.06%"
"04/17/2008","2,508.58","2,508.58","2,508.58","2,508.58","","-1.59%"
"04/16/2008","2,549.19","2,549.19","2,549.19","2,549.19","","-1.08%"
"04/15/2008","2,576.91","2,576.91","2,576.91","2,576.91","","0.64%"
"04/14/2008","2,560.48","2,560.48","2,560.48","2,560.48","","-0.44%"
"04/13/2008","2,571.74","2,571.74","2,571.74","2,571.74","","-0.09%"
"04/10/2008","2,574.16","2,574.16","2,574.16","2,574.16","","0.96%"
"04/09/2008","2,549.61","2,549.61","2,549.61","2,549.61","","0.25%"
"04/08/2008","2,543.35","2,543.35","2,543.35","2,543.35","","0.71%"
"04/07/2008","2,525.54","2,525.54","2,525.54","2,525.54","","1.07%"
"04/06/2008","2,498.77","2,498.77","2,498.77","2,498.77","","2.13%"
"04/03/2008","2,446.76","2,446.76","2,446.76","2,446.76","","-0.99%"
"04/02/2008","2,471.28","2,471.28","2,471.28","2,471.28","","-1.14%"
"04/01/2008","2,499.76","2,499.76","2,499.76","2,499.76","","1.57%"
"03/31/2008","2,461.20","2,461.20","2,461.20","2,461.20","","-0.20%"
"03/30/2008","2,466.22","2,466.22","2,466.22","2,466.22","","-0.35%"
"03/27/2008","2,474.79","2,474.79","2,474.79","2,474.79","","-1.51%"
"03/26/2008","2,512.68","2,512.68","2,512.68","2,512.68","","1.99%"
"03/25/2008","2,463.67","2,463.67","2,463.67","2,463.67","","1.03%"
"03/24/2008","2,438.53","2,438.53","2,438.53","2,438.53","","0.18%"
"03/23/2008","2,434.12","2,434.12","2,434.12","2,434.12","","1.92%"
"03/19/2008","2,388.36","2,388.36","2,388.36","2,388.36","","1.65%"
"03/18/2008","2,349.61","2,349.61","2,349.61","2,349.61","","-2.12%"
"03/17/2008","2,400.40","2,400.40","2,400.40","2,400.40","","-2.78%"
"03/16/2008","2,468.96","2,468.96","2,468.96","2,468.96","","0.66%"
"03/13/2008","2,452.84","2,452.84","2,452.84","2,452.84","","-1.79%"
"03/12/2008","2,497.52","2,497.52","2,497.52","2,497.52","","2.43%"
"03/11/2008","2,438.35","2,438.35","2,438.35","2,438.35","","1.01%"
"03/10/2008","2,414.05","2,414.05","2,414.05","2,414.05","","0.62%"
"03/09/2008","2,399.10","2,399.10","2,399.10","2,399.10","","1.58%"
"03/06/2008","2,361.72","2,361.72","2,361.72","2,361.72","","-0.74%"
"03/05/2008","2,379.38","2,379.38","2,379.38","2,379.38","","1.95%"
"03/04/2008","2,333.76","2,333.76","2,333.76","2,333.76","","3.62%"
"03/03/2008","2,252.32","2,252.32","2,252.32","2,252.32","","0.67%"
"03/02/2008","2,237.28","2,237.28","2,237.28","2,237.28","","2.68%"
"02/28/2008","2,178.92","2,178.92","2,178.92","2,178.92","","0.76%"
"02/27/2008","2,162.51","2,162.51","2,162.51","2,162.51","","-0.93%"
"02/26/2008","2,182.77","2,182.77","2,182.77","2,182.77","","0.85%"
"02/25/2008","2,164.43","2,164.43","2,164.43","2,164.43","","0.31%"
"02/24/2008","2,157.73","2,157.73","2,157.73","2,157.73","","1.36%"
"02/21/2008","2,128.75","2,128.75","2,128.75","2,128.75","","0.72%"
"02/20/2008","2,113.62","2,113.62","2,113.62","2,113.62","","0.86%"
"02/19/2008","2,095.60","2,095.60","2,095.60","2,095.60","","1.63%"
"02/18/2008","2,061.92","2,061.92","2,061.92","2,061.92","","1.68%"
"02/17/2008","2,027.90","2,027.90","2,027.90","2,027.90","","2.79%"
"02/14/2008","1,972.80","1,972.80","1,972.80","1,972.80","","1.20%"
"02/13/2008","1,949.39","1,949.39","1,949.39","1,949.39","","2.02%"
"02/12/2008","1,910.88","1,910.88","1,910.88","1,910.88","","-0.40%"
"02/11/2008","1,918.59","1,918.59","1,918.59","1,918.59","","-0.70%"
"02/10/2008","1,932.11","1,932.11","1,932.11","1,932.11","","0.20%"
"02/07/2008","1,928.18","1,928.18","1,928.18","1,928.18","","-0.08%"
"02/06/2008","1,929.78","1,929.78","1,929.78","1,929.78","","-2.10%"
"02/05/2008","1,971.12","1,971.12","1,971.12","1,971.12","","0.10%"
"02/04/2008","1,969.14","1,969.14","1,969.14","1,969.14","","0.68%"
"02/03/2008","1,955.83","1,955.83","1,955.83","1,955.83","","2.35%"
"01/31/2008","1,910.95","1,910.95","1,910.95","1,910.95","","1.16%"
"01/30/2008","1,889.00","1,889.00","1,889.00","1,889.00","","1.23%"
"01/29/2008","1,866.03","1,866.03","1,866.03","1,866.03","","0.33%"
"01/28/2008","1,859.81","1,859.81","1,859.81","1,859.81","","-1.60%"
"01/27/2008","1,890.10","1,890.10","1,890.10","1,890.10","","1.87%"
"01/24/2008","1,855.48","1,855.48","1,855.48","1,855.48","","-1.73%"
"01/23/2008","1,888.13","1,888.13","1,888.13","1,888.13","","2.02%"
"01/22/2008","1,850.81","1,850.81","1,850.81","1,850.81","","-2.54%"
"01/21/2008","1,899.01","1,899.01","1,899.01","1,899.01","","-3.75%"
"01/20/2008","1,972.94","1,972.94","1,972.94","1,972.94","","-1.18%"
"01/17/2008","1,996.49","1,996.49","1,996.49","1,996.49","","-1.18%"
"01/16/2008","2,020.33","2,020.33","2,020.33","2,020.33","","-1.49%"
"01/15/2008","2,050.93","2,050.93","2,050.93","2,050.93","","0.11%"
"01/14/2008","2,048.68","2,048.68","2,048.68","2,048.68","","-1.15%"
"01/13/2008","2,072.58","2,072.58","2,072.58","2,072.58","","3.86%"
"01/10/2008","1,995.47","1,995.47","1,995.47","1,995.47","","1.26%"
"01/08/2008","1,970.58","1,970.58","1,970.58","1,970.58","","0.13%"
"01/06/2008","1,968.04","1,968.04","1,968.04","1,968.04","","2.34%"
"01/03/2008","1,923.13","1,923.13","1,923.13","1,923.13","","1.20%"
"01/02/2008","1,900.25","1,900.25","1,900.25","1,900.25","","2.92%"
"12/31/2007","1,846.29","1,846.29","1,846.29","1,846.29","","-0.09%"
"12/30/2007","1,847.90","1,847.90","1,847.90","1,847.90","","0.53%"
"12/27/2007","1,838.15","1,838.15","1,838.15","1,838.15","","0.22%"
"12/26/2007","1,834.16","1,834.16","1,834.16","1,834.16","","-0.48%"
"12/25/2007","1,843.00","1,843.00","1,843.00","1,843.00","","0.49%"
"12/24/2007","1,834.10","1,834.10","1,834.10","1,834.10","","0.92%"
"12/23/2007","1,817.41","1,817.41","1,817.41","1,817.41","","1.78%"
"12/17/2007","1,785.63","1,785.63","1,785.63","1,785.63","","0.52%"
"12/16/2007","1,776.44","1,776.44","1,776.44","1,776.44","","0.48%"
"12/13/2007","1,767.89","1,767.89","1,767.89","1,767.89","","-0.25%"
"12/12/2007","1,772.40","1,772.40","1,772.40","1,772.40","","0.18%"
"12/11/2007","1,769.26","1,769.26","1,769.26","1,769.26","","-1.35%"
"12/10/2007","1,793.44","1,793.44","1,793.44","1,793.44","","-2.90%"
"12/09/2007","1,846.99","1,846.99","1,846.99","1,846.99","","2.17%"
"12/06/2007","1,807.76","1,807.76","1,807.76","1,807.76","","0.43%"
"12/05/2007","1,799.96","1,799.96","1,799.96","1,799.96","","0.63%"
"12/04/2007","1,788.75","1,788.75","1,788.75","1,788.75","","0.58%"
"12/03/2007","1,778.50","1,778.50","1,778.50","1,778.50","","-0.41%"
"12/02/2007","1,785.84","1,785.84","1,785.84","1,785.84","","0.19%"
"11/29/2007","1,782.41","1,782.41","1,782.41","1,782.41","","-1.74%"
"11/28/2007","1,813.96","1,813.96","1,813.96","1,813.96","","-1.61%"
"11/27/2007","1,843.63","1,843.63","1,843.63","1,843.63","","0.07%"
"11/26/2007","1,842.36","1,842.36","1,842.36","1,842.36","","-0.06%"
"11/25/2007","1,843.43","1,843.43","1,843.43","1,843.43","","1.48%"
"11/22/2007","1,816.50","1,816.50","1,816.50","1,816.50","","-0.41%"
"11/21/2007","1,823.98","1,823.98","1,823.98","1,823.98","","1.24%"
"11/20/2007","1,801.70","1,801.70","1,801.70","1,801.70","","0.56%"
"11/19/2007","1,791.72","1,791.72","1,791.72","1,791.72","","0.87%"
"11/18/2007","1,776.25","1,776.25","1,776.25","1,776.25","","1.23%"
"11/15/2007","1,754.65","1,754.65","1,754.65","1,754.65","","-0.43%"
"11/14/2007","1,762.18","1,762.18","1,762.18","1,762.18","","0.75%"
"11/13/2007","1,749.06","1,749.06","1,749.06","1,749.06","","-1.29%"
"11/12/2007","1,771.84","1,771.84","1,771.84","1,771.84","","-0.62%"
"11/11/2007","1,782.83","1,782.83","1,782.83","1,782.83","","1.11%"
"11/08/2007","1,763.28","1,763.28","1,763.28","1,763.28","","-1.33%"
"11/07/2007","1,786.96","1,786.96","1,786.96","1,786.96","","-0.86%"
"11/06/2007","1,802.41","1,802.41","1,802.41","1,802.41","","-1.17%"
"11/05/2007","1,823.70","1,823.70","1,823.70","1,823.70","","-0.90%"
"11/04/2007","1,840.22","1,840.22","1,840.22","1,840.22","","0.44%"
"11/01/2007","1,832.21","1,832.21","1,832.21","1,832.21","","-0.19%"
"10/31/2007","1,835.63","1,835.63","1,835.63","1,835.63","","-1.07%"
"10/30/2007","1,855.54","1,855.54","1,855.54","1,855.54","","0.21%"
"10/29/2007","1,851.61","1,851.61","1,851.61","1,851.61","","-0.73%"
"10/28/2007","1,865.29","1,865.29","1,865.29","1,865.29","","0.75%"
"10/25/2007","1,851.47","1,851.47","1,851.47","1,851.47","","-0.33%"
"10/24/2007","1,857.53","1,857.53","1,857.53","1,857.53","","0.16%"
"10/23/2007","1,854.51","1,854.51","1,854.51","1,854.51","","0.74%"
"10/22/2007","1,840.97","1,840.97","1,840.97","1,840.97","","0.21%"
"10/21/2007","1,837.09","1,837.09","1,837.09","1,837.09","","-0.17%"
"10/18/2007","1,840.22","1,840.22","1,840.22","1,840.22","","0.30%"
"10/17/2007","1,834.75","1,834.75","1,834.75","1,834.75","","0.18%"
"10/16/2007","1,831.39","1,831.39","1,831.39","1,831.39","","1.19%"
"10/11/2007","1,809.88","1,809.88","1,809.88","1,809.88","","0.89%"
"10/10/2007","1,793.97","1,793.97","1,793.97","1,793.97","","0.26%"
"10/09/2007","1,789.38","1,789.38","1,789.38","1,789.38","","0.73%"
"10/08/2007","1,776.38","1,776.38","1,776.38","1,776.38","","0.88%"
"10/04/2007","1,760.93","1,760.93","1,760.93","1,760.93","","-0.25%"
"10/03/2007","1,765.39","1,765.39","1,765.39","1,765.39","","0.13%"
"10/02/2007","1,763.17","1,763.17","1,763.17","1,763.17","","0.94%"
"10/01/2007","1,746.80","1,746.80","1,746.80","1,746.80","","0.09%"
"09/30/2007","1,745.27","1,745.27","1,745.27","1,745.27","","0.09%"
"09/27/2007","1,743.76","1,743.76","1,743.76","1,743.76","","-0.15%"
"09/26/2007","1,746.33","1,746.33","1,746.33","1,746.33","","-0.40%"
"09/25/2007","1,753.29","1,753.29","1,753.29","1,753.29","","-0.80%"
"09/24/2007","1,767.50","1,767.50","1,767.50","1,767.50","","-0.81%"
"09/23/2007","1,782.00","1,782.00","1,782.00","1,782.00","","0.30%"
"09/20/2007","1,776.65","1,776.65","1,776.65","1,776.65","","-0.40%"
"09/19/2007","1,783.84","1,783.84","1,783.84","1,783.84","","-0.07%"
"09/18/2007","1,785.03","1,785.03","1,785.03","1,785.03","","-0.12%"
"09/17/2007","1,787.22","1,787.22","1,787.22","1,787.22","","-0.50%"
"09/16/2007","1,796.24","1,796.24","1,796.24","1,796.24","","0.44%"
"09/13/2007","1,788.44","1,788.44","1,788.44","1,788.44","","-4.09%"
"09/12/2007","1,864.66","1,864.66","1,864.66","1,864.66","","0.49%"
"09/11/2007","1,855.61","1,855.61","1,855.61","1,855.61","","0.73%"
"09/10/2007","1,842.20","1,842.20","1,842.20","1,842.20","","0.30%"
"09/09/2007","1,836.63","1,836.63","1,836.63","1,836.63","","0.81%"
"09/06/2007","1,821.86","1,821.86","1,821.86","1,821.86","","0.33%"
"09/05/2007","1,815.93","1,815.93","1,815.93","1,815.93","","-0.30%"
"09/04/2007","1,821.33","1,821.33","1,821.33","1,821.33","","0.54%"
"09/03/2007","1,811.52","1,811.52","1,811.52","1,811.52","","1.95%"
"09/02/2007","1,776.85","1,776.85","1,776.85","1,776.85","","2.69%"
"08/30/2007","1,730.25","1,730.25","1,730.25","1,730.25","","0.53%"
"08/29/2007","1,721.21","1,721.21","1,721.21","1,721.21","","-0.56%"
"08/28/2007","1,730.91","1,730.91","1,730.91","1,730.91","","-0.04%"
"08/27/2007","1,731.65","1,731.65","1,731.65","1,731.65","","1.24%"
"08/26/2007","1,710.49","1,710.49","1,710.49","1,710.49","","2.26%"
"08/23/2007","1,672.63","1,672.63","1,672.63","1,672.63","","0.06%"
"08/22/2007","1,671.61","1,671.61","1,671.61","1,671.61","","1.15%"
"08/21/2007","1,652.63","1,652.63","1,652.63","1,652.63","","0.45%"
"08/20/2007","1,645.22","1,645.22","1,645.22","1,645.22","","-1.64%"
"08/19/2007","1,672.72","1,672.72","1,672.72","1,672.72","","1.32%"
"08/16/2007","1,650.92","1,650.92","1,650.92","1,650.92","","-3.47%"
"08/15/2007","1,710.26","1,710.26","1,710.26","1,710.26","","-0.78%"
"08/14/2007","1,723.79","1,723.79","1,723.79","1,723.79","","1.68%"
"08/13/2007","1,695.32","1,695.32","1,695.32","1,695.32","","-0.81%"
"08/12/2007","1,709.16","1,709.16","1,709.16","1,709.16","","-1.23%"
"08/09/2007","1,730.36","1,730.36","1,730.36","1,730.36","","0.54%"
"08/08/2007","1,721.03","1,721.03","1,721.03","1,721.03","","0.51%"
"08/07/2007","1,712.28","1,712.28","1,712.28","1,712.28","","1.42%"
"08/06/2007","1,688.27","1,688.27","1,688.27","1,688.27","","0.84%"
"08/05/2007","1,674.25","1,674.25","1,674.25","1,674.25","","2.00%"
"08/02/2007","1,641.35","1,641.35","1,641.35","1,641.35","","-0.62%"
"08/01/2007","1,651.51","1,651.51","1,651.51","1,651.51","","-1.07%"
"07/31/2007","1,669.30","1,669.30","1,669.30","1,669.30","","0.92%"
"07/30/2007","1,654.10","1,654.10","1,654.10","1,654.10","","0.16%"
"07/29/2007","1,651.53","1,651.53","1,651.53","1,651.53","","-0.70%"
"07/26/2007","1,663.13","1,663.13","1,663.13","1,663.13","","0.35%"
"07/25/2007","1,657.25","1,657.25","1,657.25","1,657.25","","-0.43%"
"07/24/2007","1,664.46","1,664.46","1,664.46","1,664.46","","0.26%"
"07/22/2007","1,660.09","1,660.09","1,660.09","1,660.09","","0.30%"
"07/19/2007","1,655.05","1,655.05","1,655.05","1,655.05","","-0.22%"
"07/18/2007","1,658.74","1,658.74","1,658.74","1,658.74","","0.30%"
"07/17/2007","1,653.80","1,653.80","1,653.80","1,653.80","","-0.06%"
"07/16/2007","1,654.77","1,654.77","1,654.77","1,654.77","","-0.63%"
"07/15/2007","1,665.30","1,665.30","1,665.30","1,665.30","","1.64%"
"07/12/2007","1,638.44","1,638.44","1,638.44","1,638.44","","1.20%"
"07/11/2007","1,618.99","1,618.99","1,618.99","1,618.99","","-0.41%"
"07/10/2007","1,625.67","1,625.67","1,625.67","1,625.67","","-0.70%"
"07/09/2007","1,637.12","1,637.12","1,637.12","1,637.12","","-0.43%"
"07/08/2007","1,644.16","1,644.16","1,644.16","1,644.16","","-0.02%"
"07/05/2007","1,644.56","1,644.56","1,644.56","1,644.56","","0.24%"
"07/04/2007","1,640.62","1,640.62","1,640.62","1,640.62","","-1.01%"
"07/03/2007","1,657.37","1,657.37","1,657.37","1,657.37","","-0.05%"
"07/02/2007","1,658.20","1,658.20","1,658.20","1,658.20","","2.07%"
"06/28/2007","1,624.53","1,624.53","1,624.53","1,624.53","","-0.76%"
"06/27/2007","1,636.90","1,636.90","1,636.90","1,636.90","","-0.95%"
"06/26/2007","1,652.60","1,652.60","1,652.60","1,652.60","","0.80%"
"06/25/2007","1,639.46","1,639.46","1,639.46","1,639.46","","-1.09%"
"06/24/2007","1,657.53","1,657.53","1,657.53","1,657.53","","-0.80%"
"06/21/2007","1,670.95","1,670.95","1,670.95","1,670.95","","-0.45%"
"06/20/2007","1,678.48","1,678.48","1,678.48","1,678.48","","0.88%"
"06/19/2007","1,663.89","1,663.89","1,663.89","1,663.89","","-1.38%"
"06/18/2007","1,687.19","1,687.19","1,687.19","1,687.19","","-0.61%"
"06/17/2007","1,697.50","1,697.50","1,697.50","1,697.50","","2.75%"
"06/14/2007","1,651.99","1,651.99","1,651.99","1,651.99","","0.21%"
"06/13/2007","1,648.57","1,648.57","1,648.57","1,648.57","","-2.16%"
"06/12/2007","1,685.02","1,685.02","1,685.02","1,685.02","","-1.35%"
"06/11/2007","1,708.14","1,708.14","1,708.14","1,708.14","","0.39%"
"06/10/2007","1,701.50","1,701.50","1,701.50","1,701.50","","0.04%"
"06/07/2007","1,700.85","1,700.85","1,700.85","1,700.85","","-2.12%"
"06/06/2007","1,737.63","1,737.63","1,737.63","1,737.63","","-0.88%"
"06/05/2007","1,752.99","1,752.99","1,752.99","1,752.99","","1.15%"
"06/04/2007","1,733.10","1,733.10","1,733.10","1,733.10","","-0.12%"
"06/03/2007","1,735.12","1,735.12","1,735.12","1,735.12","","1.16%"
"05/31/2007","1,715.27","1,715.27","1,715.27","1,715.27","","0.44%"
"05/30/2007","1,707.77","1,707.77","1,707.77","1,707.77","","1.44%"
"05/29/2007","1,683.56","1,683.56","1,683.56","1,683.56","","1.81%"
"05/28/2007","1,653.65","1,653.65","1,653.65","1,653.65","","0.61%"
"05/27/2007","1,643.57","1,643.57","1,643.57","1,643.57","","2.11%"
"05/24/2007","1,609.62","1,609.62","1,609.62","1,609.62","","0.88%"
"05/23/2007","1,595.55","1,595.55","1,595.55","1,595.55","","-0.35%"
"05/22/2007","1,601.17","1,601.17","1,601.17","1,601.17","","-1.11%"
"05/21/2007","1,619.08","1,619.08","1,619.08","1,619.08","","-0.10%"
"05/20/2007","1,620.67","1,620.67","1,620.67","1,620.67","","1.73%"
"05/17/2007","1,593.04","1,593.04","1,593.04","1,593.04","","0.47%"
"05/16/2007","1,585.58","1,585.58","1,585.58","1,585.58","","-0.74%"
"05/15/2007","1,597.39","1,597.39","1,597.39","1,597.39","","0.54%"
"05/14/2007","1,588.88","1,588.88","1,588.88","1,588.88","","0.77%"
"05/13/2007","1,576.69","1,576.69","1,576.69","1,576.69","","0.81%"
"05/10/2007","1,564.01","1,564.01","1,564.01","1,564.01","","-0.73%"
"05/09/2007","1,575.59","1,575.59","1,575.59","1,575.59","","0.94%"
"05/08/2007","1,560.86","1,560.86","1,560.86","1,560.86","","0.55%"
"05/07/2007","1,552.36","1,552.36","1,552.36","1,552.36","","0.83%"
"05/06/2007","1,539.64","1,539.64","1,539.64","1,539.64","","1.29%"
"05/03/2007","1,519.96","1,519.96","1,519.96","1,519.96","","0.04%"
"05/02/2007","1,519.42","1,519.42","1,519.42","1,519.42","","1.44%"
